Code,Yahoo ticker,Name,Market,Asset type,Industry,Price observations,In price database,Backtest ready
4568,4568.TWO,科際精密,上櫃,股票,電機機械,2145,True,True
4580,4580.TWO,捷流閥業,上櫃,股票,電機機械,1867,True,True
4584,4584.TWO,君帆,上櫃,股票,電機機械,1188,True,True
5381,5381.TWO,光譜,上櫃,股票,電機機械,3579,True,True
6122,6122.TWO,擎邦,上櫃,股票,電機機械,3579,True,True
6125,6125.TWO,廣運,上櫃,股票,電機機械,3579,True,True
6425,6425.TWO,易發,上櫃,股票,電機機械,3186,True,True
6603,6603.TWO,富強鑫,上櫃,股票,電機機械,3579,True,True
6609,6609.TWO,瀧澤科,上櫃,股票,電機機械,3579,True,True
6843,6843.TWO,進典,上櫃,股票,電機機械,1109,True,True
6982,6982.TWO,大井泵浦,上櫃,股票,電機機械,700,True,True
7642,7642.TWO,昶瑞機電,上櫃,股票,電機機械,642,True,True
7709,7709.TWO,榮田,上櫃,股票,電機機械,637,True,True
7718,7718.TWO,友鋮,上櫃,股票,電機機械,612,True,True
8027,8027.TWO,鈦昇,上櫃,股票,電機機械,3579,True,True
8083,8083.TWO,瑞穎,上櫃,股票,電機機械,3579,True,True
8107,8107.TWO,大億金茂,上櫃,股票,電機機械,3579,True,True
8255,8255.TWO,朋程,上櫃,股票,電機機械,3579,True,True
9951,9951.TWO,皇田,上櫃,股票,電機機械,3575,True,True
1569,1569.TWO,濱川,上櫃,股票,電腦及週邊設備,3579,True,True
3071,3071.TWO,協禧,上櫃,股票,電腦及週邊設備,3579,True,True
3088,3088.TWO,艾訊,上櫃,股票,電腦及週邊設備,3579,True,True
3211,3211.TWO,順達,上櫃,股票,電腦及週邊設備,3579,True,True
3213,3213.TWO,茂訊,上櫃,股票,電腦及週邊設備,3579,True,True
3272,3272.TWO,東碩,上櫃,股票,電腦及週邊設備,3579,True,True
3287,3287.TWO,廣寰科,上櫃,股票,電腦及週邊設備,3579,True,True
3323,3323.TWO,加百裕,上櫃,股票,電腦及週邊設備,3579,True,True
3325,3325.TWO,旭品,上櫃,股票,電腦及週邊設備,3579,True,True
3349,3349.TWO,寶德,上櫃,股票,電腦及週邊設備,3579,True,True
3479,3479.TWO,安勤,上櫃,股票,電腦及週邊設備,3579,True,True
3483,3483.TWO,力致,上櫃,股票,電腦及週邊設備,3579,True,True
3540,3540.TWO,曜越,上櫃,股票,電腦及週邊設備,3579,True,True
3577,3577.TWO,泓格,上櫃,股票,電腦及週邊設備,3579,True,True
3594,3594.TWO,磐儀,上櫃,股票,電腦及週邊設備,3579,True,True
3611,3611.TWO,鼎翰,上櫃,股票,電腦及週邊設備,3579,True,True
3625,3625.TWO,西勝,上櫃,股票,電腦及週邊設備,3579,True,True
3693,3693.TWO,營邦,上櫃,股票,電腦及週邊設備,3467,True,True
3709,3709.TWO,鑫聯大投控,上櫃,股票,電腦及週邊設備,2184,True,True
4931,4931.TWO,新盛力,上櫃,股票,電腦及週邊設備,3391,True,True
5223,5223.TWO,安力-KY,上櫃,股票,電腦及週邊設備,1981,True,True
5289,5289.TWO,宜鼎,上櫃,股票,電腦及週邊設備,3391,True,True
5356,5356.TWO,協益,上櫃,股票,電腦及週邊設備,3579,True,True
5386,5386.TWO,青雲,上櫃,股票,電腦及週邊設備,3579,True,True
5426,5426.TWO,振發,上櫃,股票,電腦及週邊設備,3579,True,True
5438,5438.TWO,東友,上櫃,股票,電腦及週邊設備,3579,True,True
5465,5465.TWO,富驊,上櫃,股票,電腦及週邊設備,3579,True,True
5474,5474.TWO,聰泰,上櫃,股票,電腦及週邊設備,3579,True,True
5490,5490.TWO,同亨,上櫃,股票,電腦及週邊設備,3579,True,True
6121,6121.TWO,新普,上櫃,股票,電腦及週邊設備,3579,True,True
6150,6150.TWO,撼訊,上櫃,股票,電腦及週邊設備,3579,True,True
6160,6160.TWO,欣技,上櫃,股票,電腦及週邊設備,3579,True,True
6161,6161.TWO,捷波,上櫃,股票,電腦及週邊設備,3579,True,True
6188,6188.TWO,廣明,上櫃,股票,電腦及週邊設備,3579,True,True
6228,6228.TWO,全譜,上櫃,股票,電腦及週邊設備,3579,True,True
6276,6276.TWO,安鈦克,上櫃,股票,電腦及週邊設備,3579,True,True
6441,6441.TWO,廣錠,上櫃,股票,電腦及週邊設備,3105,True,True
6570,6570.TWO,維田,上櫃,股票,電腦及週邊設備,2565,True,True
6577,6577.TWO,勁豐,上櫃,股票,電腦及週邊設備,2552,True,True
6680,6680.TWO,鑫創電子,上櫃,股票,電腦及週邊設備,1991,True,True
6922,6922.TWO,宸曜,上櫃,股票,電腦及週邊設備,850,True,True
8050,8050.TWO,廣積,上櫃,股票,電腦及週邊設備,3579,True,True
8076,8076.TWO,伍豐,上櫃,股票,電腦及週邊設備,3579,True,True
8234,8234.TWO,新漢,上櫃,股票,電腦及週邊設備,3579,True,True
8410,8410.TWO,森田,上櫃,股票,電腦及週邊設備,3579,True,True
1264,1264.TWO,德麥,上櫃,股票,食品工業,3053,True,True
1294,1294.TWO,漢田生技,上櫃,股票,食品工業,943,True,True
1295,1295.TWO,生合,上櫃,股票,食品工業,654,True,True
1780,1780.TWO,立弘,上櫃,股票,食品工業,3468,True,True
1796,1796.TWO,金穎生技,上櫃,股票,食品工業,2451,True,True
4205,4205.TWO,中華食,上櫃,股票,食品工業,3579,True,True
4207,4207.TWO,環泰,上櫃,股票,食品工業,3579,True,True
6846,6846.TWO,綠茵,上櫃,股票,食品工業,1061,True,True
7743,7743.TWO,金利食安,上櫃,股票,食品工業,560,True,True
