ticker,asof,Name,Market,Industry,beta_252d,flow_foreign_persist,max_ret_5d,mom_12_1,mom_6m,resid_mom_12m,rev_yoy,size_ln_mcap,vol_60d,composite_score
2030.TW,2026-09-17,彰源,上市,鋼鐵工業,0.4295364897046086,0.837816692556379,0.5702363553706704,0.8172833589755669,1.5646314502363046,1.7873425898766964,0.15848011526225306,0.019780118976570893,0.04771184365913884,0.6925354460686877
2305.TW,2026-09-17,全友,上市,電腦及週邊設備,-0.022275768812826398,0.08339734967189646,-3.539570018402878,1.2278387828579196,4.341559303475887,4.2760033991071715,1.734873824492232,-0.3208556300310034,-1.5855161362075862,0.6883839006834235
5289.TWO,2026-09-17,宜鼎,上櫃,電腦及週邊設備,-3.0767444770349086,-0.6710219932125862,0.5211455557482519,4.837351595484529,-0.010070106329945547,3.1907327587707113,4.643112627658531,-1.8187063963728132,-1.4486517873553466,0.6852386419284914
3205.TWO,2026-09-17,佰研,上櫃,生技醫療,0.4831726133890242,4.609913406978793,0.8614033024479018,-0.3694747599209939,-0.3548581318195342,-0.1189977249655538,-0.34366635831911563,0.460150272473521,0.9175025595500005,0.682793908868227
2243.TW,2026-09-17,宏旭-KY,上市,汽車工業,-1.138326775101052,-0.6710219932125862,-0.5013815902615183,1.665880525496059,4.190001105034255,2.004086500098886,0.5800264979861393,0.36174163435040146,-0.44301627831667806,0.671998847341545
8050.TWO,2026-09-17,廣積,上櫃,電腦及週邊設備,0.5368459174258604,3.85549406409431,0.061704946407106276,0.043383336713836276,1.2931289277389701,0.6694805022242375,0.47658521667781356,-0.3578225973819634,-0.5662918396034637,0.6680564971440786
2880.TW,2026-09-17,華南金,上市,金融保險,0.9467409358103086,4.609913406978793,-0.17133139125096766,0.5777011152654901,1.1169539450543626,1.2590393226265102,-0.23707763929060638,-2.828412740373178,0.6962577226160598,0.6633094086040857
5604.TWO,2026-09-17,中連,上櫃,其他,0.859701943922227,3.85549406409431,0.6485345704857158,-0.4345462711122264,-0.4701412403481676,0.05336277598792451,-0.3052758625721757,0.41686248562199313,1.2708396286834578,0.6549813438625621
2916.TWO,2026-09-17,滿心,上櫃,居家生活,0.767934402030387,3.85549406409431,0.1462656342973605,-0.30676894500845675,-0.31954887916302355,0.3778847985097727,-0.32009246528407165,0.5671121685440454,1.1112028115805792,0.6532759544001003
6155.TW,2026-09-17,鈞寶,上市,電子零組件,-0.9185631733387077,1.5922360354408616,0.3076439140542175,3.0929403919070264,0.43272013337317883,2.2908171433620987,0.09236150220928746,0.16901238274537939,-1.180613053631969,0.6531728084579302
5904.TWO,2026-09-17,寶雅*,上櫃,居家生活,0.629715127645577,2.346655378325344,0.368384602743816,1.231730936551157,1.4015131946993364,2.3585385627235453,-0.25117089508522605,-1.4976028529280698,-0.7267534235777573,0.6512234034553025
7828.TWO,2026-09-17,創新服務,上櫃,半導體業,-1.018468023717989,0.08339734967189646,-0.38140992876658647,3.3402941792349705,2.841471861042067,3.9806582450364187,1.3211007519559201,-1.5502531461311226,-2.7876805735946597,0.6476789683034352
